X(mm),Y(mm),Z(mm)
0.000000,792.598520,0.000000
0.000000,792.168434,0.000000
0.000000,791.738348,0.000000
0.000000,791.308262,0.000000
0.000000,790.878176,0.000000
0.000000,790.448090,0.000000
0.000000,790.018004,0.000000
0.000000,789.587918,0.000000
0.000000,789.157832,0.000000
0.000000,788.727746,0.000000
0.000000,788.297660,0.000000
0.000000,787.867574,0.000000
0.000000,787.437487,0.000000
0.000000,787.007401,0.000000
0.000000,786.577315,0.000000
0.000000,786.147229,0.000000
0.000000,785.717143,0.000000
0.000000,785.287057,0.000000
0.000000,784.856971,0.000000
0.000000,784.426885,0.000000
0.000000,783.996799,0.000000
0.000000,783.566713,0.000000
0.000000,783.136627,0.000000
0.000000,782.706541,0.000000
0.000000,782.276455,0.000000
0.000000,781.846369,0.000000
0.000000,781.416283,0.000000
0.000000,780.986197,0.000000
0.000000,780.556111,0.000000
0.000000,780.126025,0.000000
0.000000,779.695939,0.000000
0.000000,779.265853,0.000000
0.000000,778.835767,0.000000
0.000000,778.405681,0.000000
0.000000,777.975595,0.000000
0.000000,777.545509,0.000000
0.000000,777.115423,0.000000
0.000000,776.685337,0.000000
0.000000,776.255251,0.000000
0.000000,775.825165,0.000000
0.000000,775.395079,0.000000
0.000000,774.964993,0.000000
0.000000,774.534907,0.000000
0.000000,774.104821,0.000000
0.000000,773.674735,0.000000
0.000000,773.244649,0.000000
0.000000,772.814563,0.000000
0.000000,772.384477,0.000000
0.000000,771.954391,0.000000
0.000000,771.524305,0.000000
0.000000,771.094219,0.000000
0.000000,770.664133,0.000000
0.000000,770.234047,0.000000
0.000000,769.803961,0.000000
0.000000,769.373875,0.000000
0.000000,768.943789,0.000000
0.000000,768.513703,0.000000
0.000000,768.083617,0.000000
0.000000,767.653531,0.000000
0.000000,767.223445,0.000000
0.000000,766.793359,0.000000
0.000000,766.363273,0.000000
0.000000,765.933187,0.000000
0.000000,765.503101,0.000000
0.000000,765.073015,0.000000
0.000000,764.642929,0.000000
0.000000,764.212843,0.000000
0.000000,763.782757,0.000000
0.000000,763.352671,0.000000
0.000000,762.922585,0.000000
0.000000,762.492498,0.000000
0.000000,762.062412,0.000000
0.000000,761.632326,0.000000
0.000000,761.202240,0.000000
0.000000,760.772154,0.000000
0.000000,760.342068,0.000000
0.000000,759.911982,0.000000
0.000000,759.481896,0.000000
0.000000,759.051810,0.000000
0.000000,758.621724,0.000000
0.000000,758.191638,0.000000
0.000000,757.761552,0.000000
0.000000,757.331466,0.000000
0.000000,756.901380,0.000000
0.000000,756.471294,0.000000
0.000000,756.041208,0.000000
0.000000,755.611122,0.000000
0.000000,755.181036,0.000000
0.000000,754.750950,0.000000
0.000000,754.320864,0.000000
0.000000,753.890778,0.000000
0.000000,753.460692,0.000000
0.000000,753.030606,0.000000
0.000000,752.600520,0.000000
0.000000,752.170434,0.000000
0.000000,751.740348,0.000000
0.000000,751.310262,0.000000
0.000000,750.880176,0.000000
0.000000,750.450090,0.000000
0.000000,750.020004,0.000000
0.000000,749.589918,0.000000
0.000000,749.159832,0.000000
0.000000,748.729746,0.000000
0.000000,748.299660,0.000000
0.000000,747.869574,0.000000
0.000000,747.439488,0.000000
0.000000,747.009402,0.000000
0.000000,746.579316,0.000000
0.000000,746.149230,0.000000
0.000000,745.719144,0.000000
0.000000,745.289058,0.000000
0.000000,744.858972,0.000000
0.000000,744.428886,0.000000
0.000000,743.998800,0.000000
0.000000,743.568714,0.000000
0.000000,743.138628,0.000000
0.000000,742.708542,0.000000
0.000000,742.278456,0.000000
0.000000,741.848370,0.000000
0.000000,741.418284,0.000000
0.000000,740.988198,0.000000
0.000000,740.558112,0.000000
0.000000,740.128026,0.000000
0.000000,739.697940,0.000000
0.000000,739.267854,0.000000
0.000000,738.837768,0.000000
0.000000,738.407682,0.000000
0.000000,737.977596,0.000000
0.000000,737.547510,0.000000
0.000000,737.117423,0.000000
0.000000,736.687337,0.000000
0.000000,736.257251,0.000000
0.000000,735.827165,0.000000
0.000000,735.397079,0.000000
0.000000,734.966993,0.000000
0.000000,734.536907,0.000000
0.000000,734.106821,0.000000
0.000000,733.676735,0.000000
0.000000,733.246649,0.000000
0.000000,732.816563,0.000000
0.000000,732.386477,0.000000
0.000000,731.956391,0.000000
0.000000,731.526305,0.000000
0.000000,731.096219,0.000000
0.000000,730.666133,0.000000
0.000000,730.236047,0.000000
0.000000,729.805961,0.000000
0.000000,729.375875,0.000000
0.000000,728.945789,0.000000
0.000000,728.515703,0.000000
0.000000,728.085617,0.000000
0.000000,727.655531,0.000000
0.000000,727.225445,0.000000
0.000000,726.795359,0.000000
0.000000,726.365273,0.000000
0.000000,725.935187,0.000000
0.000000,725.505101,0.000000
0.000000,725.075015,0.000000
0.000000,724.644929,0.000000
0.000000,724.214843,0.000000
0.000000,723.784757,0.000000
0.000000,723.354671,0.000000
0.000000,722.924585,0.000000
0.000000,722.494499,0.000000
0.000000,722.064413,0.000000
0.000000,721.634327,0.000000
0.000000,721.204241,0.000000
0.000000,720.774155,0.000000
0.000000,720.344069,0.000000
0.000000,719.913983,0.000000
0.000000,719.483897,0.000000
0.000000,719.053811,0.000000
0.000000,718.623725,0.000000
0.000000,718.193639,0.000000
0.000000,717.763553,0.000000
0.000000,717.333467,0.000000
0.000000,716.903381,0.000000
0.000000,716.473295,0.000000
0.000000,716.043209,0.000000
0.000000,715.613123,0.000000
0.000000,715.183037,0.000000
0.000000,714.752951,0.000000
0.000000,714.322865,0.000000
0.000000,713.892779,0.000000
0.000000,713.462693,0.000000
0.000000,713.032607,0.000000
0.000000,712.602521,0.000000
0.000000,712.172434,0.000000
0.000000,711.742348,0.000000
0.000000,711.312262,0.000000
0.000000,710.882176,0.000000
0.000000,710.452090,0.000000
0.000000,710.022004,0.000000
0.000000,709.591918,0.000000
0.000000,709.161832,0.000000
0.000000,708.731746,0.000000
0.000000,708.301660,0.000000
0.000000,707.871574,0.000000
0.000000,707.441488,0.000000
0.000000,707.011402,0.000000
0.000000,706.581316,0.000000
0.000000,706.151230,0.000000
0.000000,705.721144,0.000000
0.000000,705.291058,0.000000
0.000000,704.860972,0.000000
0.000000,704.430886,0.000000
0.000000,704.000800,0.000000
0.000000,703.570714,0.000000
0.000000,703.140628,0.000000
0.000000,702.710542,0.000000
0.000000,702.280456,0.000000
0.000000,701.850370,0.000000
0.000000,701.420284,0.000000
0.000000,700.990198,0.000000
0.000000,700.560112,0.000000
0.000000,700.130026,0.000000
0.000000,699.699940,0.000000
0.000000,699.269854,0.000000
0.000000,698.839768,0.000000
0.000000,698.409682,0.000000
0.000000,697.979596,0.000000
0.000000,697.549510,0.000000
0.000000,697.119424,0.000000
0.000000,696.689338,0.000000
0.000000,696.259252,0.000000
0.000000,695.829166,0.000000
0.000000,695.399080,0.000000
0.000000,694.968994,0.000000
0.000000,694.538908,0.000000
0.000000,694.108822,0.000000
0.000000,693.678736,0.000000
0.000000,693.248650,0.000000
0.000000,692.818564,0.000000
0.000000,692.388478,0.000000
0.000000,691.958392,0.000000
0.000000,691.528306,0.000000
0.000000,691.098220,0.000000
0.000000,690.668134,0.000000
0.000000,690.238048,0.000000
0.000000,689.807962,0.000000
0.000000,689.377876,0.000000
0.000000,688.947790,0.000000
0.000000,688.517704,0.000000
0.000000,688.087618,0.000000
0.000000,687.657532,0.000000
0.000000,687.227445,0.000000
0.000000,686.797359,0.000000
0.000000,686.367273,0.000000
0.000000,685.937187,0.000000
0.000001,685.507101,0.000000
0.000004,685.077015,0.000000
0.000013,684.646929,0.000000
0.000029,684.216843,0.000000
0.000054,683.786757,0.000000
0.000093,683.356671,0.000000
0.000145,682.926585,0.000000
0.000215,682.496499,0.000000
0.000304,682.066413,0.000000
0.000414,681.636327,0.000000
0.000548,681.206241,0.000000
0.000708,680.776155,0.000000
0.000897,680.346069,0.000000
0.001115,679.915983,0.000000
0.001367,679.485897,0.000000
0.001653,679.055811,0.000000
0.001977,678.625725,0.000000
0.002340,678.195639,0.000000
0.002744,677.765553,0.000000
0.003192,677.335467,0.000000
0.003686,676.905381,0.000000
0.004227,676.475295,0.000000
0.004819,676.045209,0.000000
0.005463,675.615123,0.000000
0.006160,675.185037,0.000000
0.006914,674.754951,0.000000
0.007727,674.324865,0.000000
0.008600,673.894779,0.000000
0.009534,673.464693,0.000000
0.010534,673.034607,0.000000
0.011599,672.604521,0.000000
0.012734,672.174435,0.000000
0.013938,671.744349,0.000000
0.015215,671.314263,0.000000
0.016565,670.884177,0.000000
0.017993,670.454091,0.000000
0.019498,670.024005,0.000000
0.021084,669.593919,0.000000
0.022751,669.163833,0.000000
0.024502,668.733747,0.000000
0.026338,668.303661,0.000000
0.028263,667.873575,0.000000
0.030277,667.443489,0.000000
0.032382,667.013403,0.000000
0.034579,666.583317,0.000000
0.036872,666.153231,0.000000
0.039261,665.723145,0.000000
0.041750,665.293059,0.000000
0.044337,664.862973,0.000000
0.047027,664.432887,0.000000
0.049819,664.002801,0.000000
0.052719,663.572715,0.000000
0.055725,663.142629,0.000000
0.058840,662.712543,0.000000
0.062065,662.282456,0.000000
0.065402,661.852370,0.000000
0.068853,661.422284,0.000000
0.072421,660.992198,0.000000
0.076104,660.562112,0.000000
0.079907,660.132026,0.000000
0.083830,659.701940,0.000000
0.087875,659.271854,0.000000
0.092044,658.841768,0.000000
0.096338,658.411682,0.000000
0.100758,657.981596,0.000000
0.105307,657.551510,0.000000
0.109985,657.121424,0.000000
0.114796,656.691338,0.000000
0.119739,656.261252,0.000000
0.124816,655.831166,0.000000
0.130029,655.401080,0.000000
0.135379,654.970994,0.000000
0.140869,654.540908,0.000000
0.146499,654.110822,0.000000
0.152270,653.680736,0.000000
0.158185,653.250650,0.000000
0.164243,652.820564,0.000000
0.170449,652.390478,0.000000
0.176802,651.960392,0.000000
0.183304,651.530306,0.000000
0.189955,651.100220,0.000000
0.196757,650.670134,0.000000
0.203714,650.240048,0.000000
0.210825,649.809962,0.000000
0.218091,649.379876,0.000000
0.225513,648.949790,0.000000
0.233094,648.519704,0.000000
0.240834,648.089618,0.000000
0.248736,647.659532,0.000000
0.256800,647.229446,0.000000
0.265026,646.799360,0.000000
0.273417,646.369274,0.000000
0.281974,645.939188,0.000000
0.290698,645.509102,0.000000
0.299591,645.079016,0.000000
0.308653,644.648930,0.000000
0.317885,644.218844,0.000000
0.327288,643.788758,0.000000
0.336867,643.358672,0.000000
0.346618,642.928586,0.000000
0.356545,642.498500,0.000000
0.366647,642.068414,0.000000
0.376928,641.638328,0.000000
0.387388,641.208242,0.000000
0.398028,640.778156,0.000000
0.408848,640.348070,0.000000
0.419850,639.917984,0.000000
0.431035,639.487898,0.000000
0.442406,639.057812,0.000000
0.453960,638.627726,0.000000
0.465702,638.197640,0.000000
0.477629,637.767554,0.000000
0.489745,637.337467,0.000000
0.502051,636.907381,0.000000
0.514548,636.477295,0.000000
0.527235,636.047209,0.000000
0.540115,635.617123,0.000000
0.553186,635.187037,0.000000
0.566455,634.756951,0.000000
0.579917,634.326865,0.000000
0.593576,633.896779,0.000000
0.607430,633.466693,0.000000
0.621484,633.036607,0.000000
0.635735,632.606521,0.000000
0.650189,632.176435,0.000000
0.664840,631.746349,0.000000
0.679695,631.316263,0.000000
0.694749,630.886177,0.000000
0.710010,630.456091,0.000000
0.725474,630.026005,0.000000
0.741143,629.595919,0.000000
0.757016,629.165833,0.000000
0.773097,628.735747,0.000000
0.789384,628.305661,0.000000
0.805882,627.875575,0.000000
0.822587,627.445489,0.000000
0.839503,627.015403,0.000000
0.856626,626.585317,0.000000
0.873963,626.155231,0.000000
0.891512,625.725145,0.000000
0.909275,625.295059,0.000000
0.927249,624.864973,0.000000
0.945438,624.434887,0.000000
0.963839,624.004801,0.000000
0.982461,623.574715,0.000000
1.001296,623.144629,0.000000
1.020350,622.714543,0.000000
1.039619,622.284457,0.000000
1.059107,621.854371,0.000000
1.078814,621.424285,0.000000
1.098743,620.994199,0.000000
1.118889,620.564113,0.000000
1.139258,620.134027,0.000000
1.159845,619.703941,0.000000
1.180658,619.273855,0.000000
1.201692,618.843769,0.000000
1.222950,618.413683,0.000000
1.244430,617.983597,0.000000
1.266136,617.553511,0.000000
1.288065,617.123425,0.000000
1.310223,616.693339,0.000000
1.332605,616.263253,0.000000
1.355213,615.833167,0.000000
1.378047,615.403081,0.000000
1.401111,614.972995,0.000000
1.424403,614.542909,0.000000
1.447923,614.112823,0.000000
1.471672,613.682737,0.000000
1.495650,613.252651,0.000000
1.519857,612.822565,0.000000
1.544298,612.392478,0.000000
1.568968,611.962392,0.000000
1.593870,611.532306,0.000000
1.619002,611.102220,0.000000
1.644366,610.672134,0.000000
1.669966,610.242048,0.000000
1.695798,609.811962,0.000000
1.721862,609.381876,0.000000
1.748160,608.951790,0.000000
1.774692,608.521704,0.000000
1.801460,608.091618,0.000000
1.828463,607.661532,0.000000
1.855701,607.231446,0.000000
1.883174,606.801360,0.000000
1.910882,606.371274,0.000000
1.938829,605.941188,0.000000
1.967012,605.511102,0.000000
1.995432,605.081016,0.000000
2.024089,604.650930,0.000000
2.052982,604.220844,0.000000
2.082115,603.790758,0.000000
2.111487,603.360672,0.000000
2.141096,602.930586,0.000000
2.170944,602.500500,0.000000
2.201029,602.070414,0.000000
2.231356,601.640328,0.000000
2.261922,601.210242,0.000000
2.292728,600.780156,0.000000
2.323773,600.350070,0.000000
2.355058,599.919984,0.000000
2.386583,599.489898,0.000000
2.418352,599.059812,0.000000
2.450359,598.629726,0.000000
2.482608,598.199640,0.000000
2.515096,597.769554,0.000000
2.547827,597.339468,0.000000
2.580800,596.909382,0.000000
2.614015,596.479296,0.000000
2.647470,596.049210,0.000000
2.681168,595.619124,0.000000
2.715106,595.189038,0.000000
2.749291,594.758952,0.000000
2.783715,594.328866,0.000000
2.818383,593.898780,0.000000
2.853291,593.468694,0.000000
2.888443,593.038608,0.000000
2.923838,592.608522,0.000000
2.959478,592.178436,0.000000
2.995358,591.748350,0.000000
3.031482,591.318264,0.000000
3.067847,590.888178,0.000000
3.104458,590.458092,0.000000
3.141311,590.028006,0.000000
3.178409,589.597920,0.000000
3.215746,589.167834,0.000000
3.253329,588.737748,0.000000
3.291154,588.307662,0.000000
3.329226,587.877576,0.000000
3.367537,587.447489,0.000000
3.406094,587.017403,0.000000
3.444891,586.587317,0.000000
3.483934,586.157231,0.000000
3.523219,585.727145,0.000000
3.562750,585.297059,0.000000
3.602520,584.866973,0.000000
3.642536,584.436887,0.000000
3.682792,584.006801,0.000000
3.723295,583.576715,0.000000
3.764039,583.146629,0.000000
3.805027,582.716543,0.000000
3.846254,582.286457,0.000000
3.887727,581.856371,0.000000
3.929442,581.426285,0.000000
3.971401,580.996199,0.000000
4.013600,580.566113,0.000000
4.056043,580.136027,0.000000
4.098725,579.705941,0.000000
4.141653,579.275855,0.000000
4.184821,578.845769,0.000000
4.228232,578.415683,0.000000
4.271883,577.985597,0.000000
4.315776,577.555511,0.000000
4.359910,577.125425,0.000000
4.404287,576.695339,0.000000
4.448904,576.265253,0.000000
4.493762,575.835167,0.000000
4.538858,575.405081,0.000000
4.584198,574.974995,0.000000
4.629777,574.544909,0.000000
4.675597,574.114823,0.000000
4.721655,573.684737,0.000000
4.767953,573.254651,0.000000
4.814490,572.824565,0.000000
4.861269,572.394479,0.000000
4.908285,571.964393,0.000000
4.955540,571.534307,0.000000
5.003033,571.104221,0.000000
5.050764,570.674135,0.000000
5.098734,570.244049,0.000000
5.146943,569.813963,0.000000
5.195387,569.383877,0.000000
5.244069,568.953791,0.000000
5.292986,568.523705,0.000000
5.342143,568.093619,0.000000
5.391536,567.663533,0.000000
5.441164,567.233447,0.000000
5.491027,566.803361,0.000000
5.541125,566.373275,0.000000
5.591460,565.943189,0.000000
5.642030,565.513103,0.000000
5.692834,565.083017,0.000000
5.743871,564.652931,0.000000
5.795142,564.222845,0.000000
5.846647,563.792759,0.000000
5.898386,563.362673,0.000000
5.950357,562.932587,0.000000
6.002561,562.502501,0.000000
6.054995,562.072414,0.000000
6.107663,561.642328,0.000000
6.160562,561.212242,0.000000
6.213692,560.782156,0.000000
6.267051,560.352070,0.000000
6.320641,559.921984,0.000000
6.374461,559.491898,0.000000
6.428512,559.061812,0.000000
6.482790,558.631726,0.000000
6.537297,558.201640,0.000000
6.592031,557.771554,0.000000
6.646994,557.341468,0.000000
6.702185,556.911382,0.000000
6.757603,556.481296,0.000000
6.813246,556.051210,0.000000
6.869115,555.621124,0.000000
6.925209,555.191038,0.000000
6.981531,554.760952,0.000000
7.038076,554.330866,0.000000
7.094846,553.900780,0.000000
7.151837,553.470694,0.000000
7.209053,553.040608,0.000000
7.266492,552.610522,0.000000
7.324155,552.180436,0.000000
7.382037,551.750350,0.000000
7.440142,551.320264,0.000000
7.498465,550.890178,0.000000
7.557013,550.460092,0.000000
7.615778,550.030006,0.000000
7.674764,549.599920,0.000000
7.733967,549.169834,0.000000
7.793389,548.739748,0.000000
7.853028,548.309662,0.000000
7.912887,547.879576,0.000000
7.972960,547.449490,0.000000
8.033251,547.019404,0.000000
8.093755,546.589318,0.000000
8.154477,546.159232,0.000000
8.215412,545.729146,0.000000
8.276563,545.299060,0.000000
8.337925,544.868974,0.000000
8.399501,544.438888,0.000000
8.461288,544.008802,0.000000
8.523290,543.578716,0.000000
8.585501,543.148630,0.000000
8.647924,542.718544,0.000000
8.710554,542.288458,0.000000
8.773396,541.858372,0.000000
8.836446,541.428286,0.000000
8.899706,540.998200,0.000000
8.963171,540.568114,0.000000
9.026845,540.138028,0.000000
9.090723,539.707942,0.000000
9.154810,539.277856,0.000000
9.219101,538.847770,0.000000
9.283597,538.417684,0.000000
9.348295,537.987598,0.000000
9.413198,537.557512,0.000000
9.478304,537.127425,0.000000
9.543613,536.697339,0.000000
9.609121,536.267253,0.000000
9.674832,535.837167,0.000000
9.740740,535.407081,0.000000
9.806851,534.976995,0.000000
9.873160,534.546909,0.000000
9.939667,534.116823,0.000000
10.006371,533.686737,0.000000
10.073272,533.256651,0.000000
10.140369,532.826565,0.000000
10.207663,532.396479,0.000000
10.275151,531.966393,0.000000
10.342833,531.536307,0.000000
10.410708,531.106221,0.000000
10.478776,530.676135,0.000000
10.547038,530.246049,0.000000
10.615490,529.815963,0.000000
10.684133,529.385877,0.000000
10.752965,528.955791,0.000000
10.821987,528.525705,0.000000
10.891198,528.095619,0.000000
10.960597,527.665533,0.000000
11.030183,527.235447,0.000000
11.099955,526.805361,0.000000
11.169913,526.375275,0.000000
11.240057,525.945189,0.000000
11.310385,525.515103,0.000000
11.380896,525.085017,0.000000
11.451590,524.654931,0.000000
11.522465,524.224845,0.000000
11.593523,523.794759,0.000000
11.664762,523.364673,0.000000
11.736180,522.934587,0.000000
11.807777,522.504501,0.000000
11.879552,522.074415,0.000000
11.951506,521.644329,0.000000
12.023636,521.214243,0.000000
12.095943,520.784157,0.000000
12.168424,520.354071,0.000000
12.241080,519.923985,0.000000
12.313910,519.493899,0.000000
12.386914,519.063813,0.000000
12.460089,518.633727,0.000000
12.533436,518.203641,0.000000
12.606952,517.773555,0.000000
12.680640,517.343469,0.000000
12.754497,516.913383,0.000000
12.828523,516.483297,0.000000
12.902714,516.053211,0.000000
12.977073,515.623125,0.000000
13.051598,515.193039,0.000000
13.126289,514.762953,0.000000
13.201144,514.332867,0.000000
13.276162,513.902781,0.000000
13.351342,513.472695,0.000000
13.426685,513.042609,0.000000
13.502189,512.612523,0.000000
13.577855,512.182436,0.000000
13.653678,511.752350,0.000000
13.729660,511.322264,0.000000
13.805799,510.892178,0.000000
13.882098,510.462092,0.000000
13.958551,510.032006,0.000000
14.035160,509.601920,0.000000
14.111922,509.171834,0.000000
14.188839,508.741748,0.000000
14.265909,508.311662,0.000000
14.343132,507.881576,0.000000
14.420504,507.451490,0.000000
14.498028,507.021404,0.000000
14.575699,506.591318,0.000000
14.653521,506.161232,0.000000
14.731490,505.731146,0.000000
14.809607,505.301060,0.000000
14.887867,504.870974,0.000000
14.966275,504.440888,0.000000
15.044825,504.010802,0.000000
15.123522,503.580716,0.000000
15.202359,503.150630,0.000000
15.281338,502.720544,0.000000
15.360457,502.290458,0.000000
15.439718,501.860372,0.000000
15.519117,501.430286,0.000000
15.598655,501.000200,0.000000
15.678329,500.570114,0.000000
15.758141,500.140028,0.000000
15.838086,499.709942,0.000000
15.918169,499.279856,0.000000
15.998384,498.849770,0.000000
16.078733,498.419684,0.000000
16.159213,497.989598,0.000000
16.239824,497.559512,0.000000
16.320566,497.129426,0.000000
16.401438,496.699340,0.000000
16.482438,496.269254,0.000000
16.563565,495.839168,0.000000
16.644818,495.409082,0.000000
16.726199,494.978996,0.000000
16.807703,494.548910,0.000000
16.889333,494.118824,0.000000
16.971084,493.688738,0.000000
17.052958,493.258652,0.000000
17.134953,492.828566,0.000000
17.217069,492.398480,0.000000
17.299304,491.968394,0.000000
17.381658,491.538308,0.000000
17.464128,491.108222,0.000000
17.546716,490.678136,0.000000
17.629420,490.248050,0.000000
17.712239,489.817964,0.000000
17.795171,489.387878,0.000000
17.878217,488.957792,0.000000
17.961374,488.527706,0.000000
18.044644,488.097620,0.000000
18.128023,487.667534,0.000000
18.211511,487.237447,0.000000
18.295107,486.807361,0.000000
18.378812,486.377275,0.000000
18.462623,485.947189,0.000000
18.546539,485.517103,0.000000
18.630560,485.087017,0.000000
18.714685,484.656931,0.000000
18.798912,484.226845,0.000000
18.883242,483.796759,0.000000
18.967673,483.366673,0.000000
19.052203,482.936587,0.000000
19.136833,482.506501,0.000000
19.221560,482.076415,0.000000
19.306385,481.646329,0.000000
19.391306,481.216243,0.000000
19.476323,480.786157,0.000000
19.561433,480.356071,0.000000
19.646637,479.925985,0.000000
19.731934,479.495899,0.000000
19.817322,479.065813,0.000000
19.902801,478.635727,0.000000
19.988369,478.205641,0.000000
20.074025,477.775555,0.000000
20.159770,477.345469,0.000000
20.245601,476.915383,0.000000
20.331519,476.485297,0.000000
20.417520,476.055211,0.000000
20.503606,475.625125,0.000000
20.589775,475.195039,0.000000
20.676026,474.764953,0.000000
20.762358,474.334867,0.000000
20.848769,473.904781,0.000000
20.935260,473.474695,0.000000
21.021829,473.044609,0.000000
21.108476,472.614523,0.000000
21.195199,472.184437,0.000000
21.281996,471.754351,0.000000
21.368868,471.324265,0.000000
21.455813,470.894179,0.000000
21.542832,470.464093,0.000000
21.629921,470.034007,0.000000
21.717081,469.603921,0.000000
21.804310,469.173835,0.000000
21.891608,468.743749,0.000000
21.978973,468.313663,0.000000
22.066405,467.883577,0.000000
22.153903,467.453491,0.000000
22.241465,467.023405,0.000000
22.329091,466.593319,0.000000
22.416780,466.163233,0.000000
22.504531,465.733147,0.000000
22.592342,465.303061,0.000000
22.680213,464.872975,0.000000
22.768144,464.442889,0.000000
22.856131,464.012803,0.000000
22.944177,463.582717,0.000000
23.032278,463.152631,0.000000
23.120434,462.722545,0.000000
23.208644,462.292458,0.000000
23.296907,461.862372,0.000000
23.385222,461.432286,0.000000
23.473589,461.002200,0.000000
23.562005,460.572114,0.000000
23.650471,460.142028,0.000000
23.738985,459.711942,0.000000
23.827547,459.281856,0.000000
23.916154,458.851770,0.000000
24.004808,458.421684,0.000000
24.093504,457.991598,0.000000
24.182245,457.561512,0.000000
24.271028,457.131426,0.000000
24.359853,456.701340,0.000000
24.448718,456.271254,0.000000
24.537623,455.841168,0.000000
24.626566,455.411082,0.000000
24.715547,454.980996,0.000000
24.804564,454.550910,0.000000
24.893617,454.120824,0.000000
24.982705,453.690738,0.000000
25.071826,453.260652,0.000000
25.160980,452.830566,0.000000
25.250167,452.400480,0.000000
25.339383,451.970394,0.000000
25.428630,451.540308,0.000000
25.517905,451.110222,0.000000
25.607209,450.680136,0.000000
25.696539,450.250050,0.000000
25.785896,449.819964,0.000000
25.875277,449.389878,0.000000
25.964682,448.959792,0.000000
26.054111,448.529706,0.000000
26.143561,448.099620,0.000000
26.233033,447.669534,0.000000
26.322525,447.239448,0.000000
26.412036,446.809362,0.000000
26.501566,446.379276,0.000000
26.591113,445.949190,0.000000
26.680676,445.519104,0.000000
26.770255,445.089018,0.000000
26.859848,444.658932,0.000000
26.949454,444.228846,0.000000
27.039073,443.798760,0.000000
27.128704,443.368674,0.000000
27.218345,442.938588,0.000000
27.307996,442.508502,0.000000
27.397655,442.078416,0.000000
27.487323,441.648330,0.000000
27.576997,441.218244,0.000000
27.666677,440.788158,0.000000
27.756362,440.358072,0.000000
27.846050,439.927986,0.000000
27.935742,439.497900,0.000000
28.025436,439.067814,0.000000
28.115130,438.637728,0.000000
28.204825,438.207642,0.000000
28.294519,437.777556,0.000000
28.384211,437.347469,0.000000
28.473901,436.917383,0.000000
28.563587,436.487297,0.000000
28.653268,436.057211,0.000000
28.742944,435.627125,0.000000
28.832613,435.197039,0.000000
28.922275,434.766953,0.000000
29.011928,434.336867,0.000000
29.101572,433.906781,0.000000
29.191206,433.476695,0.000000
29.280828,433.046609,0.000000
29.370439,432.616523,0.000000
29.460036,432.186437,0.000000
29.549619,431.756351,0.000000
29.639188,431.326265,0.000000
29.728740,430.896179,0.000000
29.818276,430.466093,0.000000
29.907794,430.036007,0.000000
29.997293,429.605921,0.000000
30.086773,429.175835,0.000000
30.176232,428.745749,0.000000
30.265669,428.315663,0.000000
30.355084,427.885577,0.000000
30.444476,427.455491,0.000000
30.533844,427.025405,0.000000
30.623187,426.595319,0.000000
30.712503,426.165233,0.000000
30.801792,425.735147,0.000000
30.891054,425.305061,0.000000
30.980287,424.874975,0.000000
31.069490,424.444889,0.000000
31.158662,424.014803,0.000000
31.247802,423.584717,0.000000
31.336911,423.154631,0.000000
31.425985,422.724545,0.000000
31.515026,422.294459,0.000000
31.604031,421.864373,0.000000
31.693000,421.434287,0.000000
31.781932,421.004201,0.000000
31.870826,420.574115,0.000000
31.959682,420.144029,0.000000
32.048498,419.713943,0.000000
32.137272,419.283857,0.000000
32.226006,418.853771,0.000000
32.314696,418.423685,0.000000
32.403344,417.993599,0.000000
32.491948,417.563513,0.000000
32.580506,417.133427,0.000000
32.669018,416.703341,0.000000
32.757484,416.273255,0.000000
32.845901,415.843169,0.000000
32.934271,415.413083,0.000000
33.022590,414.982997,0.000000
33.110859,414.552911,0.000000
33.199076,414.122825,0.000000
33.287242,413.692739,0.000000
33.375355,413.262653,0.000000
33.463413,412.832567,0.000000
33.551416,412.402480,0.000000
33.639365,411.972394,0.000000
33.727256,411.542308,0.000000
33.815090,411.112222,0.000000
33.902866,410.682136,0.000000
33.990582,410.252050,0.000000
34.078239,409.821964,0.000000
34.165834,409.391878,0.000000
34.253368,408.961792,0.000000
34.340840,408.531706,0.000000
34.428247,408.101620,0.000000
34.515591,407.671534,0.000000
34.602869,407.241448,0.000000
34.690082,406.811362,0.000000
34.777227,406.381276,0.000000
34.864305,405.951190,0.000000
34.951314,405.521104,0.000000
35.038254,405.091018,0.000000
35.125123,404.660932,0.000000
35.211922,404.230846,0.000000
35.298648,403.800760,0.000000
35.385302,403.370674,0.000000
35.471882,402.940588,0.000000
35.558388,402.510502,0.000000
35.644818,402.080416,0.000000
35.731172,401.650330,0.000000
35.817450,401.220244,0.000000
35.903649,400.790158,0.000000
35.989771,400.360072,0.000000
36.075813,399.929986,0.000000
36.161774,399.499900,0.000000
36.247655,399.069814,0.000000
36.333454,398.639728,0.000000
36.419170,398.209642,0.000000
36.504803,397.779556,0.000000
36.590351,397.349470,0.000000
36.675814,396.919384,0.000000
36.761192,396.489298,0.000000
36.846483,396.059212,0.000000
36.931687,395.629126,0.000000
37.016802,395.199040,0.000000
37.101828,394.768954,0.000000
37.186764,394.338868,0.000000
37.271610,393.908782,0.000000
37.356365,393.478696,0.000000
37.441026,393.048610,0.000000
37.525595,392.618524,0.000000
37.610070,392.188438,0.000000
